Hotel_Name	City_Name	Features
Rupperts	washington_dc	189 102 174 197 242 114 010 084 087 059 231 024 005 078 208 056 170
 Le Gaulois	washington_dc	252 191 192 111 248 059 231 092 093 076 205 053 166
Le Vieux Logis	washington_dc	253 150 174 093 076 206 053 167
Mixtec	washington_dc	254 250 252 149 191 192 001 001 142 209 075 204 051 163
La Colline	washington_dc	080 253 099 184 193 189 102 191 192 174 063 114 111 059 231 036 156 092 076 206 053 167
Persepolis	washington_dc	253 250 252 149 191 192 174 036 021 229 143 075 205 052 164
Warehouse Bar & Grill	washington_dc	250 184 252 191 192 059 231 224 156 008 030 047 212 076 205 053 166
Le Bon Cafe	washington_dc	253 113 250 150 252 149 174 063 004 057 071 043 036 156 025 025 005 092 090 076 204 053 162
MORRISON CLARK INN	washington_dc	080 099 250 150 196 191 192 174 063 040 010 084 087 024 224 005 220 076 206 054 167
La Bergerie	washington_dc	099 252 245 193 189 174 114 093 076 206 054 167
Palais du Chocolat	washington_dc	250 150 043 016 076 205 053 162
Trumpets	washington_dc	250 062 174 059 231 036 224 025 005 076 206 054 166
701	washington_dc	253 250 184 196 193 190 102 191 192 174 063 111 084 087 059 231 057 071 024 005 076 206 054 167
Four Rivers	washington_dc	250 174 224 039 060 075 205 051 163
Mr. Yung's	washington_dc	250 252 229 039 060 075 205 051 164
Crisfield	washington_dc	254 250 198 252 149 059 231 212 076 205 052 165
The Jockey Club	washington_dc	080 253 099 250 184 198 252 200 245 193 189 174 146 114 040 111 024 045 212 076 206 054 168
Lite `n' Fair	washington_dc	076 205 051 163
Blue Point Grill	washington_dc	253 250 150 252 174 063 059 231 224 212 076 205 053 166
Firehook Bakery	washington_dc	253 150 252 149 084 087 057 071 043 229 016 076 205 052 162
Ginza's	washington_dc	136 174 036 024 128 226 076 206 053 165
Terrazza	washington_dc	253 099 250 245 191 192 024 123 076 206 054 167
Lebanese Taverna Market	washington_dc	143 076 205 053 165
OBELISK	washington_dc	080 099 150 196 193 084 087 123 076 206 054 168
Eye Street Cafe	washington_dc	149 125 140 076 205 053 164
Capitol City Brewing	washington_dc	253 178 086 250 184 252 149 174 059 231 008 017 107 074 204 053 164
LE LION D'OR	washington_dc	080 253 099 200 245 193 189 191 192 174 146 024 093 077 206 054 169
Jefferson Restaurant	washington_dc	080 253 099 113 250 252 200 245 196 189 191 192 174 146 114 040 248 083 024 224 005 007 076 206 054 168
Thai Place	washington_dc	253 250 252 149 191 192 235 075 205 052 164
Ivy's Place	washington_dc	254 253 250 150 252 193 190 063 229 118 235 075 205 051 163
Cafe Mozart	washington_dc	080 253 250 252 193 174 111 059 231 057 071 156 058 098 075 205 052 164
Bacchus	washington_dc	253 193 191 192 174 063 036 143 076 205 053 165
Delhi Dhaba	washington_dc	254 253 250 252 149 193 174 224 117 075 204 051 163
Tuscana West	washington_dc	184 193 062 190 102 174 242 004 114 057 071 024 025 123 182 075 205 053 166
1789	washington_dc	080 099 250 198 200 196 193 190 191 192 174 146 010 248 084 087 005 007 076 206 054 168
Cafe Pierre	washington_dc	250 150 252 193 191 192 174 040 005 007 078 208 056 170
Gulf Coast Kitchen	washington_dc	253 250 252 149 062 174 063 008 220 078 208 056 170
The Restaurant	washington_dc	253 099 113 250 193 191 192 174 040 111 057 071 021 224 045 212 076 206 054 167
Miss Saigon	washington_dc	250 136 193 174 063 242 246 076 205 053 164
Ichiban	washington_dc	250 252 191 192 174 021 128 130 075 205 053 164
Baron's	washington_dc	200 174 146 040 057 071 025 045 075 206 054 167
Mr. K's	washington_dc	253 099 250 252 245 196 189 191 192 174 146 024 039 076 206 054 167
THE COLONNADE	washington_dc	080 253 099 113 250 200 245 196 193 189 191 192 174 063 040 057 071 024 021 224 005 076 206 054 167
Gary's	washington_dc	253 099 193 189 191 192 174 111 059 231 057 071 024 008 212 225 075 205 053 166
Foong Lin	washington_dc	253 250 252 174 039 075 205 052 164
la Madeleine	washington_dc	254 253 250 252 149 191 192 174 063 242 248 084 087 059 231 156 016 092 078 208 056 170
La Brasserie	washington_dc	080 250 252 189 102 191 192 174 063 114 059 231 036 024 224 156 092 093 076 206 053 167
Pines of Italy	washington_dc	253 250 198 252 149 174 059 231 057 071 125 075 205 051 163
Imperial Hotel Restaurant	washington_dc	011 250 150 136 252 191 192 063 040 248 059 231 057 071 036 224 005 076 206 054 167
D'Angelo	washington_dc	100 086 250 150 198 252 193 190 191 192 174 063 242 059 231 057 071 224 125 075 205 053 165
Bilbo Baggins	washington_dc	253 250 252 149 190 191 192 174 010 248 084 087 059 231 224 008 075 205 053 164
Evans Farm Inn	washington_dc	100 253 250 198 252 191 192 174 063 248 057 071 021 224 008 074 205 053 165
THE PALM	washington_dc	253 099 250 189 174 059 231 024 212 225 076 206 053 167
Hinode	washington_dc	254 253 250 150 174 128 075 205 053 164
Herb's	washington_dc	253 184 194 102 114 008 078 208 056 170
Taste of Saigon	washington_dc	253 250 252 174 063 024 246 076 206 053 164
Bistro Le Monde	washington_dc	253 059 231 024 224 092 075 205 053 164
Carlyle Grand Cafe	washington_dc	253 086 250 150 184 252 149 190 102 174 063 024 224 005 008 107 076 205 054 165
Red Sea	washington_dc	250 252 197 059 231 072 075 204 052 164
COPPI'S RESTAURANT	washington_dc	253 250 114 036 125 182 076 206 054 163
Geranio	washington_dc	250 245 191 192 248 125 212 076 205 053 166
Renato	washington_dc	254 253 250 150 252 174 063 059 231 229 125 076 205 053 166
Tivoli	washington_dc	080 099 196 193 190 191 192 174 063 084 087 059 231 057 071 045 123 076 206 054 167
Potowmack Landing	washington_dc	253 250 198 252 149 193 191 192 174 079 063 248 224 008 212 075 205 054 165
Mykonos	washington_dc	137 193 191 192 174 103 078 208 056 170
The Chicken Place	washington_dc	253 250 252 149 174 059 231 017 133 075 205 051 163
Cafe Saigon	washington_dc	253 250 063 246 075 205 052 164
Les Halles	washington_dc	250 252 193 102 191 192 174 063 242 059 231 024 224 092 225 078 208 056 170
Hunan Lion	washington_dc	252 191 192 174 229 039 060 075 205 053 165
Odeon Cafe	washington_dc	086 250 184 193 190 191 192 059 231 125 075 205 053 165
Paolo's	washington_dc	253 086 250 184 149 193 062 102 191 192 174 063 004 114 111 057 071 224 125 182 075 205 053 165
Boss Cats	washington_dc	100 253 086 250 252 149 174 063 197 242 005 107 078 208 056 170
Full Kee	washington_dc	253 250 252 174 004 039 075 204 051 163
Burma Restaurant	washington_dc	250 252 174 219 078 208 056 170
Ruth's Chris Steakhouse	washington_dc	253 250 191 192 174 063 248 059 231 008 225 076 206 053 167
Tortilla Factory	washington_dc	253 250 252 149 193 191 192 174 036 142 209 233 075 205 052 163
BeDuCi	washington_dc	193 174 248 025 125 140 076 206 054 166
Cafe Milano	washington_dc	253 250 184 252 149 062 102 191 192 174 063 004 114 123 182 075 204 053 166
Polly's Cafe	washington_dc	250 184 252 149 063 197 114 248 059 231 057 071 224 008 075 205 053 164
La Tomate	washington_dc	250 252 191 192 174 063 059 231 057 071 125 078 208 056 170
Old Glory BBQ	washington_dc	253 250 184 252 149 102 191 192 036 224 017 075 205 053 164
China Chef	washington_dc	250 252 174 039 060 075 205 052 163
VIDALIA	washington_dc	174 024 005 220 076 206 054 167
Starke's Head Hog BBQ	washington_dc	254 250 252 174 063 036 224 156 017 078 208 056 170
BLEU ROCK INN	washington_dc	011 250 200 193 190 174 079 063 248 224 005 076 206 054 167
The Pasta Place	washington_dc	253 250 150 184 252 191 192 174 079 063 059 231 057 071 125 182 075 205 053 165
China Inn	washington_dc	253 250 252 004 039 060 075 205 052 164
La Cote d'Or Cafe	washington_dc	250 252 174 063 059 231 224 156 092 093 076 206 054 167
Hard Rock Cafe	washington_dc	026 100 253 178 086 250 252 149 197 004 059 231 008 107 074 204 053 164
Thai Taste	washington_dc	250 252 063 235 075 205 052 164
Trattu	washington_dc	174 063 229 125 076 206 053 166
The River Club	washington_dc	184 200 191 192 174 004 146 057 071 045 075 205 054 167
Bistro Francais	washington_dc	250 184 252 193 062 190 102 174 004 114 059 231 224 156 092 075 205 053 165
Atami	washington_dc	250 252 174 128 246 075 205 052 165
Luigino	washington_dc	253 250 193 190 174 059 231 036 123 076 205 054 166
PALLADIN	washington_dc	080 099 113 250 252 245 193 190 191 192 174 242 146 040 036 024 224 092 093 076 206 054 168
Full Key	washington_dc	039 075 204 051 163
Cafe BaBaLu	washington_dc	250 184 252 149 102 063 242 059 231 224 005 222 232 078 208 056 170
Hunan Number One	washington_dc	253 250 252 174 004 039 060 076 205 053 164
Saigonnais	washington_dc	250 252 174 063 246 078 208 056 170
Nam Viet	washington_dc	253 250 252 193 174 063 246 076 205 052 164
Delhi Darbar	washington_dc	254 252 149 075 204 051 163
Melrose	washington_dc	253 099 113 250 252 200 196 193 190 174 063 146 040 111 083 059 231 024 224 005 076 206 054 167
O'Donnell's Restaurant	washington_dc	253 250 198 252 174 059 231 008 212 075 205 052 165
Pan Asian Noodles & Grill	washington_dc	250 252 149 219 235 075 205 052 163
Enriqueta's	washington_dc	253 250 149 036 001 142 209 076 205 053 164
The Peasant Restaurant & Bar	washington_dc	253 250 149 191 192 174 063 059 231 024 005 076 205 054 166
Coventry Cross	washington_dc	149 194 174 242 059 231 057 071 008 107 075 205 052 164
Woo Lae Oak	washington_dc	250 252 191 192 174 004 024 001 130 076 205 053 165
Le Rivage	washington_dc	250 193 190 174 079 063 093 212 076 205 054 166
L'AUBERGE CHEZ FRANCOIS	washington_dc	011 080 253 099 250 198 200 189 102 174 079 063 146 114 248 084 087 093 077 207 055 168
La Ferme	washington_dc	253 250 198 245 191 192 174 063 248 059 231 057 071 036 093 076 206 054 167
Filomena Ristorante	washington_dc	250 184 193 190 102 059 231 021 224 125 075 205 053 166
City Lights of China	washington_dc	250 252 174 114 036 039 076 205 052 164
Eat First	washington_dc	254 253 250 150 252 174 242 039 078 208 056 170
Bertucci's	washington_dc	214 100 253 250 150 252 174 125 182 075 205 053 163
Tempo	washington_dc	253 250 136 252 174 063 059 231 024 224 025 125 212 222 076 206 053 166
NICHOLAS	washington_dc	080 099 200 196 191 192 174 040 111 024 005 212 077 206 054 168
Bamiyan	washington_dc	250 252 193 190 174 002 076 205 052 164
Gabriel	washington_dc	253 099 250 196 102 174 242 040 059 231 036 024 224 222 223 232 075 205 053 166
China Canteen	washington_dc	254 250 136 174 224 001 039 060 076 205 051 163
Saigon Gourmet	washington_dc	252 174 063 246 076 205 052 164
Montego Cafe	washington_dc	250 184 252 149 063 197 004 059 231 036 156 034 075 205 052 164
Dante	washington_dc	011 253 250 150 245 196 191 192 174 063 010 024 025 125 075 205 053 166
Bistro Twenty Fifteen	washington_dc	250 252 193 191 192 174 040 111 057 071 024 005 078 208 056 170
Tony Cheng's Seafood	washington_dc	086 250 191 192 197 224 039 060 212 075 205 053 164
GALILEO	washington_dc	080 253 099 250 245 193 189 102 191 192 174 063 114 084 087 059 231 036 024 229 123 077 206 054 168
Tortilla Coast	washington_dc	253 250 184 252 149 063 224 233 075 205 052 164
Wurzburg-Haus	washington_dc	075 205 052 164
Bob & Edith's Diner	washington_dc	253 250 252 149 174 197 004 156 001 008 061 074 205 052 162
Coco Loco	washington_dc	250 149 245 189 102 174 063 197 242 114 083 036 024 021 020 133 142 209 232 078 208 056 170
Houlihan's	washington_dc	100 253 178 250 150 252 193 190 174 063 248 059 231 224 008 107 074 204 052 164
Cajun Bangkok	washington_dc	250 030 047 235 075 205 052 164
Ecco Cafe	washington_dc	253 250 184 252 149 191 192 174 004 114 111 057 071 224 125 182 075 205 053 164
La Mirabelle	washington_dc	174 248 057 071 093 076 206 053 166
Iron Gate	washington_dc	250 150 191 192 063 248 224 140 075 205 054 165
Volare	washington_dc	253 250 150 174 021 125 078 208 056 170
Fedora Cafe	washington_dc	253 250 252 174 059 231 057 071 224 005 075 205 053 165
The Monocle	washington_dc	189 102 191 192 174 114 248 059 231 024 229 008 075 205 053 166
The Cheesecake Factory	washington_dc	100 253 086 250 198 252 149 102 174 114 084 087 059 231 224 156 008 075 205 053 164
Faccia Luna Pizzeria	washington_dc	100 253 086 250 184 252 149 063 125 182 075 205 052 163
Donna Adele	washington_dc	253 250 191 192 174 063 059 231 036 123 075 205 053 167
Steamers	washington_dc	250 252 149 191 192 063 059 231 036 212 074 204 051 164
That's Amore	washington_dc	100 253 250 149 191 192 174 063 059 231 125 075 205 053 165
Hunan Chinatown	washington_dc	250 252 191 192 174 039 076 205 053 164
Little Viet Garden	washington_dc	250 252 174 063 025 246 076 205 053 164
East Wind	washington_dc	253 250 193 246 076 206 053 165
Old Angler's Inn	washington_dc	011 250 184 252 191 192 174 063 010 111 248 224 005 007 076 206 054 167
Chart House	washington_dc	253 250 184 198 079 063 248 224 008 212 225 075 205 054 166
CITRONELLE	washington_dc	080 253 099 250 252 200 193 190 189 191 192 174 114 040 084 087 024 224 090 076 206 054 168
Martin's Tavern	washington_dc	086 250 184 252 194 062 191 192 174 063 004 059 231 224 156 229 008 107 212 075 205 053 165
Nam's	washington_dc	254 253 250 150 136 252 149 174 246 076 205 051 163
Hunan Manor	washington_dc	253 250 252 149 191 192 174 039 078 208 056 170
Food Factory	washington_dc	253 250 252 149 174 143 076 203 050 162
The Tomato Palace	washington_dc	100 254 253 136 252 149 174 079 063 125 182 076 205 053 164
Lavandou	washington_dc	250 245 193 190 059 231 036 092 076 205 053 166
La Miche	washington_dc	253 250 193 191 192 174 063 059 231 092 093 076 206 054 167
Asia Nora	washington_dc	150 200 191 192 242 114 111 024 219 078 208 056 170
Thai Kingdom	washington_dc	253 250 252 174 235 076 205 053 164
LAFAYETTE	washington_dc	080 099 113 250 196 193 189 102 191 192 174 114 040 083 057 071 024 224 005 007 076 206 054 168
Germaine's	washington_dc	080 099 250 189 102 174 114 036 219 246 076 205 053 166
California Pizza Kitchen	washington_dc	026 254 253 250 150 252 149 174 125 182 078 208 056 170
Sushi Ko	washington_dc	250 193 174 114 025 128 226 076 205 052 165
Kramerbooks Cafe	washington_dc	086 250 184 252 149 062 102 174 063 197 004 059 231 057 071 043 224 156 008 075 204 052 164
Pizzeria Paradiso	washington_dc	254 250 150 252 149 114 182 076 205 053 164
Belmont Kitchen	washington_dc	250 102 191 192 063 111 059 231 224 005 008 075 205 053 165
Hogate's	washington_dc	253 250 184 252 174 063 059 231 057 071 021 224 008 212 074 204 052 165
Pho 75	washington_dc	253 250 252 174 197 156 246 076 204 050 162
Sabang	washington_dc	253 252 059 231 025 025 118 075 206 053 164
Celadon	washington_dc	250 136 196 193 190 191 192 174 040 024 005 076 205 054 167
TABERNA DEL ALABARDERO	washington_dc	080 253 099 200 245 193 189 191 192 174 063 146 059 231 036 024 223 076 206 055 168
Florida Ave. Grill	washington_dc	250 252 149 102 174 197 114 156 008 061 220 075 204 051 163
Tony Cheng's Mongolian	washington_dc	086 250 191 192 197 224 039 060 212 075 205 053 164
Armadilla Grill	washington_dc	100 253 250 149 191 192 197 248 059 231 001 025 222 074 205 053 164
Sesto Senso	washington_dc	250 184 191 192 174 242 114 059 231 057 071 123 075 205 053 166
Lauriol Plaza	washington_dc	250 184 252 102 174 063 197 224 133 142 209 223 075 205 053 165
GERARD'S PLACE	washington_dc	080 099 245 193 174 063 242 059 231 036 024 090 076 206 054 168
Occidental Grill	washington_dc	253 099 250 184 252 189 102 191 192 174 111 059 231 036 024 224 229 008 107 076 206 054 167
Il Cigno	washington_dc	253 250 136 245 191 192 174 079 063 059 231 125 076 205 054 166
Tabard Inn	washington_dc	250 102 191 192 063 197 040 010 224 068 076 205 054 166
Chardonnay	washington_dc	080 250 200 196 174 063 040 024 224 005 075 205 053 166
Pilin Thai	washington_dc	250 150 136 252 174 235 076 206 053 164
Head's	washington_dc	149 189 191 192 057 071 036 021 017 220 074 204 052 163
Alekos	washington_dc	253 250 252 103 075 205 052 164
Gaby's	washington_dc	253 250 193 092 076 205 053 167
Terramar	washington_dc	253 250 150 174 063 059 231 057 071 036 133 223 232 076 206 054 166
Cantina Romana	washington_dc	250 136 196 191 192 174 063 125 076 206 054 167
Atlacatl	washington_dc	250 252 149 174 063 059 231 142 209 075 204 051 163
THE INN AT PERRY CABIN	washington_dc	011 253 045 068 076 206 055 168
Tung Bor	washington_dc	253 250 252 149 039 060 075 205 052 164
Nathans Restaurant	washington_dc	250 184 252 194 102 114 059 231 057 071 224 156 107 125 075 205 053 166
Jean Michel	washington_dc	253 250 150 245 174 024 093 090 076 206 053 167
Maison Blanche	washington_dc	080 253 099 193 189 102 191 192 174 024 090 076 206 054 167
WILLARD ROOM	washington_dc	253 099 113 250 198 200 245 189 102 174 146 040 024 224 005 045 076 206 055 168
Busara	washington_dc	086 250 184 252 102 174 063 114 235 076 206 054 165
RIO GRANDE CAFE	washington_dc	100 253 250 184 252 149 102 174 063 114 036 224 233 076 205 053 164
Outback Steakhouse	washington_dc	137 253 250 149 174 059 231 225 075 205 053 164
Le Mistral	washington_dc	245 189 191 192 174 024 092 076 206 053 166
Marquis de Rochambeau	washington_dc	250 193 062 190 174 004 146 248 059 231 093 073 204 053 166
Tavola	washington_dc	253 250 149 125 076 205 053 166
Georgetown Bar & Grill	washington_dc	250 184 252 193 174 040 059 231 057 071 224 008 075 205 053 165
Sequoia	washington_dc	253 250 184 252 191 192 174 079 063 004 059 231 224 005 008 212 075 205 054 166
C.F. Folks	washington_dc	253 150 189 063 197 114 059 231 036 008 068 076 205 051 163
Tom Tom	washington_dc	250 184 149 062 102 063 197 242 004 114 140 182 232 078 208 056 170
O'Brien's Pit Barbecue	washington_dc	253 250 252 149 174 036 017 075 204 051 163
Fleetwood's	washington_dc	253 086 250 184 252 149 102 191 192 174 079 063 242 004 114 057 071 224 005 008 182 078 208 056 170
Cafe Dalat	washington_dc	250 150 252 149 246 076 205 051 163
